Variable,Form,Section,Question,Answer Options,Definition,Completion Guideline,Language Speaker Reviewed,Clinical Language Speaker Reviewed
lesion_morph,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Morphologie des imprévues,"1, principalement des lésions discrètes | 2, lésions semi-confluentes | 3, Lésions confluentes | 4, morphologie mixte | 99, inconnu",Cela fait référence à la morphologie prédominante de l'éruption cutanée. Les lésions discrètes se réfèrent aux lésions distinctes et distinctes qui ne sont pas jointes les unes aux autres. Les lésions confluentes se réfèrent aux lésions qui se joignent ou se déroulent ensemble.,Sélectionnez la morphologie la plus appropriée de l'éruption cutanée le jour de l'évaluation.,,
lesion_morphsize,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Taille des éruptions cutanées (peau) - diamètre le plus large de toute lésion,"1, moins de 0,5 cm | 2, 0,5-0,99 cm | 3, 1-1,99 cm | 4, 2+ cm","Il s'agit de la taille de l'éruption cutanée, enregistrée comme le diamètre le plus large de toute lésion dans les centimètres (cm).",Indiquez le diamètre le plus large de toute lésion cutanée mesurée en centimètres (cm) le jour de l'évaluation.,,
lesion_skinles,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Statut de lésion cutanée actuelle,"1, il y a des lésions cutanées actives | 2, il y a des lésions cutanées et aucune d'entre elles n'est active (lésions dans le processus de guérison et de résolution, y compris des lésions à gâteau) | 3, toutes les lésions cutanées ont complètement résolu (toutes les croûtes sont tombées avec une peau intacte) | 4, aucune lésion cutanée ne s'est développée à ce jour","Cela fait référence à l'état des lésions cutanées. Les lésions cutanées actives se réfèrent aux macules (lésions plates), aux papules (lésions surélevées), aux vésicules (surélevées et remplies de liquide clair) ou à des pustules (surélevées et déposées avec PUS, un liquide opaque) qui peut développer une dépression au centre (ombilication) ou ulcère. Les lésions cutanées qui ne sont pas actives se réfèrent à celles qui ont commencé à croûter (sèches), dans le processus de guérison et de résolution, de former des croûtes (composées de sérum séché, de sang ou de pus). Les lésions cutanées qui ont complètement résolues se réfèrent à toutes les croûtes tombées, laissant une peau sous-jacente intacte.",Indiquez l'état dermatologique le plus approprié des lésions cutanées le jour de l'évaluation.,,
lesion_res,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Existe-t-il des preuves résiduelles de lésions cutanées résolues (cicatrice / décoloration)?,"1, oui | 0, non | 99, inconnu","Cela fait référence à la présence de séquoias secondaires à résoudre ou résolu les lésions cutanées, c'est-à-dire des lésions qui ne sont plus actives (y compris des lésions et des lésions de galets où toutes les croûtes sont tombées avec une peau intacte). Cela peut inclure des cicatrices ou une décoloration.","Indiquez «oui», s'il existe des preuves résiduelles de lésions cutanées résolues le jour de l'évaluation.",,
lesion_mucos,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Statut de lésion muqueuse actuelle,"1, il y a des lésions muqueuses | 2, il y a des antécédents de lésions muqueuses mais aucune à l'heure actuelle (toutes ont résolu et la muqueuse est guéri) | 3, aucune lésion muqueuse ne s'est développée à ce jour","Cela fait référence à la présence d'une atteinte à la membrane muqueuse. Il comprend la muqueuse du tube digestif, des voies respiratoires et des voies génito-urinaires.",Sélectionnez l'option la plus appropriée qui représente l'étendue de la participation des muqueuses entre 00h00 et 24h00 le jour de l'évaluation.,,
lesion_orophar,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,S'il y a des lésions muqueuses: symptômes persistants ou signes de lésions oropharyngées muqueuses,"1, oui | 0, non | 99, inconnu","Cela fait référence à la présence d'une atteinte à la membrane muqueuse dans la cavité oropharyngée, comme en témoignent les lésions muqueuses actives, l'érythème, les changements inflammatoires. Les symptômes peuvent inclure des maux de gorge, des ulcérations douloureuses, une déglutition douloureuse ou difficile.","Indiquez «oui», si le patient présentait des symptômes de lésions oropharyngées muqueuses entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_pharyn,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si oui: pharyngite,"1, oui | 0, non | 99, inconnu","Cela fait référence à la douleur dans la gorge, généralement en présence d'une inflammation de la gorge (pharynx).","Indiquez «oui», si le patient a un diagnostic de pharyngite entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_oropharles,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si oui: Lésion ulcérée oro-pharyngée (active),"1, oui | 0, non | 99, inconnu",Cela fait référence aux lésions muqueuses ulcérées actives dans la zone entre le palais mou et la partie supérieure de l'épiglotte.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_head,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,"Y a-t-il des lésions sur la tête, le visage ou le cou?","1, oui | 0, non | 99, inconnu","Cela fait référence à la présence de lésions cutanées impliquant la tête, le visage ou le cou.","Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_headt,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,"Si oui: type de lésions de la tête, du visage ou du cou","1, vésicule | 2, Pustule | 3, Lésions ulcérées | 4, Lésions nécrosantes | 5, Fungating Lésions | 6, Lésions hémorragiques | 88, autre","Cela fait référence au type de lésions cutanées impliquant la tête, le visage ou le cou. La vésicule fait référence à la lésion surélevée et remplie de liquide clair. Pustule fait référence à la lésion surélevée et déposée auprès de PUS, un liquide opaque. La lésion ulcérée fait référence à une lésion avec une rupture dans la peau. La lésion nécrosante se réfère à une lésion avec un tissu nécrotique (mort). La lésion de fongation fait référence à une lésion des tissus sous-jacents qui traversent la surface de la peau.","Sélectionnez l'option la plus appropriée qui représente le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_heado,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,"Si autre: spécifiez d'autres types de lésions de la tête, du visage ou du cou",,"Cela fait référence au type de lésions cutanées impliquant la tête, le visage ou le cou.","Si «autre». Écrivez le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_headnum,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,"Nombre de lésions de la tête, du visage ou du cou",,"Cela fait référence au nombre de lésions cutanées impliquant la tête, le visage ou le cou.","Écrivez le nombre de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_ocular,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Y a-t-il des lésions oculaires dans l'orbite?,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence de lésions oculaires.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_oculart,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si oui: type de lésions oculaires,"1, vésicule | 2, Pustule | 3, Lésions ulcérées | 4, Lésions nécrosantes | 5, Fungating Lésions | 6, Lésions hémorragiques | 88, autre","Cela fait référence au type de lésion oculaire. La vésicule fait référence à la lésion surélevée et remplie de liquide clair. Pustule fait référence à la lésion surélevée et déposée auprès de PUS, un liquide opaque. La lésion ulcérée fait référence à une lésion avec une rupture dans la peau. La lésion nécrosante se réfère à une lésion avec un tissu nécrotique (mort). La lésion de fongation fait référence à une lésion des tissus sous-jacents qui traversent la surface de la peau.","Sélectionnez l'option la plus appropriée qui représente le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_ocularo,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si autre: spécifiez d'autres types de lésions oculaires,,Cela fait référence au type de lésion oculaire.,"Si «autre». Écrivez le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_ocularnum,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Nombre de lésions oculaires,,Cela fait référence au nombre de lésions oculaires.,"Écrivez le nombre de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_torso,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Y a-t-il des lésions sur le torse / tronc?,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence de lésions cutanées impliquant le torse / tronc.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_torsot,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si oui: type de lésions torse / tronc,"1, vésicule | 2, Pustule | 3, Lésions ulcérées | 4, Lésions nécrosantes | 5, Fungating Lésions | 6, Lésions hémorragiques | 88, autre","Cela fait référence au type de lésions cutanées impliquant le torse / tronc. La vésicule fait référence à la lésion surélevée et remplie de liquide clair. Pustule fait référence à la lésion surélevée et déposée auprès de PUS, un liquide opaque. La lésion ulcérée fait référence à une lésion avec une rupture dans la peau. La lésion nécrosante se réfère à une lésion avec un tissu nécrotique (mort). La lésion de fongation fait référence à une lésion des tissus sous-jacents qui traversent la surface de la peau.","Sélectionnez l'option la plus appropriée qui représente le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_torsoo,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si autre: spécifiez un autre type de lésions du torse / tronc,,Cela fait référence au type de lésions cutanées impliquant le torse / tronc.,"Si «autre». Écrivez le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_torsonum,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Nombre de lésions du torse / tronc,,Cela fait référence au nombre de lésions cutanées impliquant le torse / tronc.,"Écrivez le nombre de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_arms,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Y a-t-il des lésions sur les bras et / ou les mains?,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence de lésions cutanées impliquant les bras et / ou les mains.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_armst,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si oui: type de lésions d'armes / mains,"1, vésicule | 2, Pustule | 3, Lésions ulcérées | 4, Lésions nécrosantes | 5, Fungating Lésions | 6, Lésions hémorragiques | 88, autre","Cela fait référence au type de lésions cutanées impliquant les bras et / ou les mains. La vésicule fait référence à la lésion surélevée et remplie de liquide clair. Pustule fait référence à la lésion surélevée et déposée auprès de PUS, un liquide opaque. La lésion ulcérée fait référence à une lésion avec une rupture dans la peau. La lésion nécrosante se réfère à une lésion avec un tissu nécrotique (mort). La lésion de fongation fait référence à une lésion des tissus sous-jacents qui traversent la surface de la peau.","Sélectionnez l'option la plus appropriée qui représente le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_armso,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si autre: spécifiez d'autres types de lésions d'armes / mains,,Cela fait référence au type de lésions cutanées impliquant les bras et / ou les mains.,"Si «autre». Écrivez le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_armsnum,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Nombre de lésions d'armes / mains,,Cela fait référence au nombre de lésions cutanées impliquant les bras et / ou les mains.,"Écrivez le nombre de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_legs,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Y a-t-il des lésions sur les jambes et / ou les pieds?,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence de lésions cutanées impliquant les jambes et / ou les pieds.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_legst,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si oui: type de jambes / lésions de pieds,"1, vésicule | 2, Pustule | 3, Lésions ulcérées | 4, Lésions nécrosantes | 5, Fungating Lésions | 6, Lésions hémorragiques | 88, autre","Cela fait référence au type de lésions cutanées impliquant les jambes et / ou les pieds. La vésicule fait référence à la lésion surélevée et remplie de liquide clair. Pustule fait référence à la lésion surélevée et déposée auprès de PUS, un liquide opaque. La lésion ulcérée fait référence à une lésion avec une rupture dans la peau. La lésion nécrosante se réfère à une lésion avec un tissu nécrotique (mort). La lésion de fongation fait référence à une lésion des tissus sous-jacents qui traversent la surface de la peau.","Sélectionnez l'option la plus appropriée qui représente le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_legso,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si autre: spécifiez un autre type de jambes / lésions de pieds,,Cela fait référence au type de lésions cutanées impliquant les jambes et / ou les pieds.,"Si «autre». Écrivez le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_legsnum,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Nombre de jambes / lésions de pieds,,Cela fait référence au nombre de lésions cutanées impliquant les jambes et / ou les pieds.,"Écrivez le nombre de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_palm,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Y a-t-il des lésions sur les paumes?,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence de lésions cutanées impliquant les paumes.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_palmt,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si oui: type de lésions de palmier,"1, vésicule | 2, Pustule | 3, Lésions ulcérées | 4, Lésions nécrosantes | 5, Fungating Lésions | 6, Lésions hémorragiques | 88, autre","Cela fait référence au type de lésions cutanées impliquant les paumes. La vésicule fait référence à la lésion surélevée et remplie de liquide clair. Pustule fait référence à la lésion surélevée et déposée auprès de PUS, un liquide opaque. La lésion ulcérée fait référence à une lésion avec une rupture dans la peau. La lésion nécrosante se réfère à une lésion avec un tissu nécrotique (mort). La lésion de fongation fait référence à une lésion des tissus sous-jacents qui traversent la surface de la peau.","Sélectionnez l'option la plus appropriée qui représente le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_palmo,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si autre: spécifiez d'autres types de lésions de palmier,,Cela fait référence au type de lésions cutanées impliquant les paumes.,"Si «autre». Écrivez le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_palmnum,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Nombre de lésions de palmier,,Cela fait référence au nombre de lésions cutanées impliquant les paumes.,"Écrivez le nombre de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_sole,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Y a-t-il des lésions sur les semelles?,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence de lésions cutanées impliquant les semelles.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_solet,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si oui: type de lésions exclusives,"1, vésicule | 2, Pustule | 3, Lésions ulcérées | 4, Lésions nécrosantes | 5, Fungating Lésions | 6, Lésions hémorragiques | 88, autre","Cela fait référence au type de lésions cutanées impliquant les semelles. La vésicule fait référence à la lésion surélevée et remplie de liquide clair. Pustule fait référence à la lésion surélevée et déposée auprès de PUS, un liquide opaque. La lésion ulcérée fait référence à une lésion avec une rupture dans la peau. La lésion nécrosante se réfère à une lésion avec un tissu nécrotique (mort). La lésion de fongation fait référence à une lésion des tissus sous-jacents qui traversent la surface de la peau.","Sélectionnez l'option la plus appropriée qui représente le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_soleo,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si autre: spécifiez un autre type de lésions exclusives,,Cela fait référence au type de lésions cutanées impliquant les semelles.,"Si «autre». Écrivez le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_solenum,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Nombre de lésions exclusives,,Cela fait référence au nombre d'importance des semelles.,"Écrivez le nombre de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_genit,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Y a-t-il des lésions sur les organes génitaux externes?,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence de lésions cutanées impliquant les organes génitaux externes.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_genitt,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si oui: type de lésions des organes génitaux externes,"1, vésicule | 2, Pustule | 3, Lésions ulcérées | 4, Lésions nécrosantes | 5, Fungating Lésions | 6, Lésions hémorragiques | 88, autre","Cela fait référence au type de lésions cutanées impliquant les organes génitaux externes. La vésicule fait référence à la lésion surélevée et remplie de liquide clair. Pustule fait référence à la lésion surélevée et déposée auprès de PUS, un liquide opaque. La lésion ulcérée fait référence à une lésion avec une rupture dans la peau. La lésion nécrosante se réfère à une lésion avec un tissu nécrotique (mort). La lésion de fongation fait référence à une lésion des tissus sous-jacents qui traversent la surface de la peau.","Sélectionnez l'option la plus appropriée qui représente le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_genito,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si autre: spécifiez un autre type de lésions des organes génitaux externes,,Cela fait référence au type de lésions cutanées impliquant les organes génitaux externes.,"Si «autre». Écrivez le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_genitnum,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Nombre de lésions organes-organes externes,,Cela fait référence au nombre d'impliquent les organes génitaux externes.,"Écrivez le nombre de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_peri,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Y a-t-il des lésions périanales?,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence de lésions cutanées impliquant la région périanale.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_perit,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si oui: type de lésions périanales,"1, vésicule | 2, Pustule | 3, Lésions ulcérées | 4, Lésions nécrosantes | 5, Fungating Lésions | 6, Lésions hémorragiques | 88, autre","Cela fait référence au type de lésions cutanées impliquant la région périanale. La vésicule fait référence à la lésion surélevée et remplie de liquide clair. Pustule fait référence à la lésion surélevée et déposée auprès de PUS, un liquide opaque. La lésion ulcérée fait référence à une lésion avec une rupture dans la peau. La lésion nécrosante se réfère à une lésion avec un tissu nécrotique (mort). La lésion de fongation fait référence à une lésion des tissus sous-jacents qui traversent la surface de la peau.","Sélectionnez l'option la plus appropriée qui représente le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_perio,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si autre: spécifiez d'autres types de lésions périanales,,Cela fait référence au type de lésions cutanées impliquant la région périanale.,"Si «autre». Écrivez le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_perinum,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Nombre de lésions périanales,,Cela fait référence au nombre de personnes impliquant la région périanale.,"Écrivez le nombre de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_mouth,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Y a-t-il des lésions à l'intérieur de la bouche?,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence de lésions muqueuses à l'intérieur de la bouche (cavité orale).,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_mouthstat,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si oui: statut de lésion de la bouche intérieure,"1, provoquant une douleur | 2, saignement ou décharge | 3, ulcération","Cela fait référence à l'état des lésions muqueuses dans la bouche (cavité orale). Une lésion provoquant une douleur est associée à une sensation désagréable, inconfortable ou douloureuse sur le site de la lésion. Une lésion qui saigne ou décharge est associée à des saignements des vaisseaux sanguins ou des débits de liquide séreux / purulents sur le site de la lésion. Une lésion ulcérée est associée à l'érosion de la muqueuse de la bouche, montrant l'excavation locale de la surface au site de la lésion.","Sélectionnez l'option la plus appropriée qui représente le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_vagin,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Y a-t-il des lésions dans le canal vaginal?,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence de lésions muqueuses dans le canal vaginal.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_vaginstat,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si oui: statut de lésion du canal vaginal,"1, provoquant une douleur | 2, saignement ou décharge | 3, ulcération","Cela fait référence à l'état des lésions muqueuses dans le canal vaginal. Une lésion provoquant une douleur est associée à une sensation désagréable, inconfortable ou douloureuse sur le site de la lésion. Une lésion qui saigne ou décharge est associée à des saignements des vaisseaux sanguins ou des débits de liquide séreux / purulents sur le site de la lésion. Une lésion ulcérée est associée à l'érosion de la muqueuse de la bouche, montrant l'excavation locale de la surface au site de la lésion.","Sélectionnez l'option la plus appropriée qui représente le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_rectum,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Y a-t-il des lésions dans le rectum?,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence de lésions muqueuses dans le rectum.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_rectumstat,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si oui aux lésions dans le rectum: statut de lésion rectale,"1, provoquant une douleur | 2, saignement ou décharge | 3, Ulcération | 4, ténesmus","Cela fait référence au statut des lésions muqueuses dans le rectum. Une lésion provoquant une douleur est associée à une sensation désagréable, inconfortable ou douloureuse sur le site de la lésion. Une lésion qui saigne ou décharge est associée à des saignements des vaisseaux sanguins ou des débits de liquide séreux / purulents sur le site de la lésion. Une lésion ulcérée est associée à l'érosion de la muqueuse de la bouche, montrant l'excavation locale de la surface au site de la lésion.","Sélectionnez l'option la plus appropriée qui représente le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_anorec,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Si oui aux lésions dans le rectum: ano-rectite,"1, oui | 0, non | 99, inconnu",Défini comme une inflammation des membranes muqueuses de l'anus et / ou du rectum qui peut être accompagnée de douleur ou de saignement.,"Indiquez «oui», si le patient a vécu cela à tout moment à la date de l'évaluation.",,
lesion_penis,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Y a-t-il des lésions sur le pénis?,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence de lésions muqueuses sur le pénis.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,
