Variable,Form,Section,Question,Answer Options,Definition,Completion Guideline,Language Speaker Reviewed,Clinical Language Speaker Reviewed
lesion_mpoxsss_hand,a diario,Evaluación de Skin & Mucosa: Registre la información más allá de lo normal entre las 00:00 a las 24:00 en el día de la evaluación.,Manos),"1, sí, izquierda | 2, sí, derecha | 3, sí-bilateral | 0, no | 99, desconocido",,"Indique 'sí', si hay lesiones activas que involucran esta área entre las 00:00 a las 24:00 el día de la evaluación. Indique 'bilateral' si ambos lados se ven afectados por lesiones activas.",,
lesion_mpoxsss_leg,a diario,Evaluación de Skin & Mucosa: Registre la información más allá de lo normal entre las 00:00 a las 24:00 en el día de la evaluación.,Piernas),"1, sí, izquierda | 2, sí, derecha | 3, sí-bilateral | 0, no | 99, desconocido",,"Indique 'sí', si hay lesiones activas que involucran esta área entre las 00:00 a las 24:00 el día de la evaluación. Indique 'bilateral' si ambos lados se ven afectados por lesiones activas.",,
lesion_mpoxsss_foot,a diario,Evaluación de Skin & Mucosa: Registre la información más allá de lo normal entre las 00:00 a las 24:00 en el día de la evaluación.,Pies,"1, sí, izquierda | 2, sí, derecha | 3, sí-bilateral | 0, no | 99, desconocido",,"Indique 'sí', si hay lesiones activas que involucran esta área entre las 00:00 a las 24:00 el día de la evaluación. Indique 'bilateral' si ambos lados se ven afectados por lesiones activas.",,
lesion_mpoxsss_conflu,a diario,Evaluación de Skin & Mucosa: Registre la información más allá de lo normal entre las 00:00 a las 24:00 en el día de la evaluación.,Lesión (s) confluente (s) con diámetro> = 2 cm,"1, sí | 0, no | 99, desconocido",,Indique 'sí' si hay lesiones confluentes con un diámetro mayor o igual a 2 cm.,,
lesion_mpoxsss_muco,a diario,Evaluación de Skin & Mucosa: Registre la información más allá de lo normal entre las 00:00 a las 24:00 en el día de la evaluación.,Registro de lesiones mucosas activas,"1, sí | 0, no | 99, desconocido","Esto se refiere a cuatro áreas de la mucosa: las lesiones anorectales, orofayngas, genitales (específicamente mucosas) y las lesiones oculares. Puede incluir proctitis, uretritis, orofaringitis en ausencia de lesiones visibles.",Indique 'sí' si el paciente tiene lesiones mucosas activas y continúe con las siguientes preguntas. Si el paciente solo tiene lesiones cutáneas activas indican 'no'.,,
lesion_mpoxsss_anore,a diario,Evaluación de Skin & Mucosa: Registre la información más allá de lo normal entre las 00:00 a las 24:00 en el día de la evaluación.,Anorrectal,"1, sí | 0, no | 99, desconocido",,"Indique 'sí', si hay lesiones activas que involucran esta área entre las 00:00 a las 24:00 el día de la evaluación. También indique 'sí' si las lesiones son ausencia, pero el paciente experimenta proctitis entre 00:00 a 24:00 el día de la evaluación.",,
lesion_mpoxsss_oroph,a diario,Evaluación de Skin & Mucosa: Registre la información más allá de lo normal entre las 00:00 a las 24:00 en el día de la evaluación.,Orofaringeal,"1, sí | 0, no | 99, desconocido",,"Indique 'sí', si hay lesiones activas que involucran esta área entre las 00:00 a las 24:00 el día de la evaluación. También indique 'sí' si las lesiones son ausencia, pero el paciente experimenta orofaringitis entre las 00:00 a las 24:00 en el día de la evaluación.",,
lesion_mpoxss_genital,a diario,Evaluación de Skin & Mucosa: Registre la información más allá de lo normal entre las 00:00 a las 24:00 en el día de la evaluación.,Genital (Mucosa Soley),"1, sí | 0, no | 99, desconocido","Excluye el eje del pene epitelizado, la vulva epitelizada y el perineo.","Indique 'sí', si hay lesiones activas que involucran esta área entre las 00:00 a las 24:00 el día de la evaluación. También indique 'sí' si las lesiones son ausencia, pero el paciente experimenta uretritis entre las 00:00 a las 24:00 en el día de la evaluación.",,
lesion_mpoxsss_ocular,a diario,Evaluación de Skin & Mucosa: Registre la información más allá de lo normal entre las 00:00 a las 24:00 en el día de la evaluación.,Lesión ocular,"1, sí | 0, no | 99, desconocido",,"Indique 'sí', si hay lesiones activas que involucran esta área entre las 00:00 a las 24:00 el día de la evaluación.",,
lesion_mpoxsss_bacsi,a diario,Evaluación de Skin & Mucosa: Registre la información más allá de lo normal entre las 00:00 a las 24:00 en el día de la evaluación.,Recibir tratamiento para la infección bacteriana secundaria,"1, sí | 0, no | 99, desconocido",,"Indique 'sí', si el paciente recibió el tratamiento para una infección bacteriana secundaria entre las 00:00 a las 24:00 en el día de la evaluación.",,
lesion_mpoxsss_analges,a diario,Evaluación de Skin & Mucosa: Registre la información más allá de lo normal entre las 00:00 a las 24:00 en el día de la evaluación.,"Dolor, requisito de analgesia","0, Estapatient, Ninguno | 1, Estapatient, sobre el contador analgésico | 2, analgésicos prescritos ambulatorios | 3, hospitalización, analgésicos orales | 4, pacientes hospitalizados, IV analgésicos | 99, desconocido","Esto se refiere al requisito de analgesia más alto el día de la evaluación. La analgesia del mostrador se refiere a analgesia simple (por ejemplo, paracetamol y AINE) y puede incluir preparaciones tópicas.",Seleccione la opción más apropiada que mejor refleje el requisito de analgesia más alto de los pacientes entre las 00:00 y las 24:00 horas en el día de la evaluación.,,
daily_datatreat,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,¿Ingresar datos de tratamientos e intervenciones para esta fecha?,"1, sí | 0, no",Esta sección se refiere a tratamientos o intervenciones que generalmente se realizan y registran en la sala de emergencias y/o en la sala o unidad médica aguda a la que el paciente fue ingresado entre las 00:00 y las 24:00 horas en el día de la evaluación.,"Indique 'sí', si los tratamientos o intervenciones se realizaron y registraron entre 00:00 y 24:00 horas el día de la evaluación.",,
treat_fluid,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Fluidos,"1, sí | 0, no | 99, desconocido","Esto se refiere a cualquier líquido prescrito (oral o parenteral/intravenoso), excluyendo aquellos que el paciente consume de manera no prescrita.","Indique 'sí', si se le recetó al paciente y recibió líquidos entre las 00:00 y las 24:00 horas el día de la evaluación.",,
treat_fluid_oral,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Rehidratación oral,"1, sí | 0, no | 99, desconocido",Esto se refiere a los fluidos enteros/orales a los efectos de la rehidratación.,"Indique 'sí', si el paciente recibió rehidratación oral entre las 00:00 y las 24:00 horas el día de la evaluación.",,
treat_fluid_oralvol,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Volumen de rehidratación oral (ml/24 horas),,Esto se refiere a los fluidos enteros/orales a los efectos de la rehidratación.,"Si 'sí', registre la cantidad de fluidos eneterarios/orales a los fines de la rehidratación entre las 00:00 y las 24:00 el día de la evaluación en mililitros (ml).",,
treat_fluid_parent,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,¿Fluido IV parenteral?,"1, sí | 0, no | 99, desconocido","Esto se refiere al fluido intravenoso que incluye cristaloides, albúmina, gelatina, almidones u otras soluciones.","Indique 'sí', si el paciente recibió líquidos intravenosos entre las 00:00 y las 24:00 horas el día de la evaluación.",,
treat_fluid_parentyp,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Seleccione todos los fluidos parenterales administrado,"1, cristaloide | 2, albúmina | 3, gelatina | 4, almidones | 88, otro","Esto se refiere al tipo de fluido parenteral o intravenoso (IV) se prescribe como un reemplazo de líquidos, electrolitos, calorías, vitaminas y otras sustancias nutricionales. Los fluidos cristaloides se refieren a soluciones de sales minerales, incluida la solución salina normal (0.9%), ringer lactada/Hartman, dextrosa al 5% en agua, 10% de dextrosa en agua, solución salina hipertónica e hipertónica, entre otros. La albúmina se refiere a las preparaciones intravenosas de la albúmina de suero humano purificada utilizada para reemplazar la albúmina perdida en pacientes con hipoalbuminemia, para tratar la hipovolemia y la ascitis, y como parte de algunos kits de diagnóstico de imágenes. Las soluciones comunes de coloides de albúmina incluyen albúmina 4%, 5% y 20% entre otras. La gelatina se refiere a un sustituto de volumen de plasma coloidal, isotónico, fisiológicamente equilibrado, que contiene gelatina y electrolitos succinilados, con posibles propiedades nefroprotectivas. Los fluidos parenterales de gelatina comunes incluyen gelaspan, gelofusina, geloplasma, isoplex, entre otros. Los almidones se refieren a una solución intravenosa de derivado de hidroxietilo de hidroxietilo (HES), sintética, derivada de hidroxietilo no iónico del almidón utilizado como expansor de plasma cuando se prepara en una solución isotónica. Los fluidos parenterales, coloides sintéticos basados ​​en almidón común incluyen productos hidroxietil con almidón (HES), entre otros.",Seleccione las opciones más apropiadas correspondientes a los fluidos parenterales administrados.,,
treat_fluid_cryst,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Volumen cristaloide (ml/24 horas),,"Los fluidos cristaloides se refieren a soluciones de sales minerales, incluida la solución salina normal (0.9%), ringer lactada/Hartman, dextrosa al 5% en agua, 10% de dextrosa en agua, solución salina hipertónica e hipertónica, entre otros.",Registre el volumen de líquido cristaloide que el paciente recibió entre 00:00 y 24:00 el día de la evaluación en mililitros (ml).,,
treat_fluid_album,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Volumen de albúmina (ML/24 horas),,"La albúmina se refiere a las preparaciones intravenosas de la albúmina de suero humano purificada utilizada para reemplazar la albúmina perdida en pacientes con hipoalbuminemia, para tratar la hipovolemia y la ascitis, y como parte de algunos kits de diagnóstico de imágenes. Las soluciones comunes de coloides de albúmina incluyen albúmina 4%, 5% y 20% entre otras.",Registre el volumen de líquido de albúmina que el paciente recibió entre 00:00 y 24:00 el día de la evaluación en Milliliters (ML).,,
treat_fluid_gelat,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Volumen de gelatina (ml/24 horas),,"La gelatina se refiere a un sustituto de volumen de plasma coloidal, isotónico, fisiológicamente equilibrado, que contiene gelatina y electrolitos succinilados, con posibles propiedades nefroprotectivas. Los fluidos parenterales de gelatina comunes incluyen gelaspan, gelofusina, geloplasma, isoplex, entre otros.",Registre el volumen de líquido de gelatina que el paciente recibió entre 00:00 y 24:00 el día de la evaluación en mililitros (ml).,,
treat_fluid_starch,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Volumen de almidones (ml/24 horas),,"Los almidones se refieren a una solución intravenosa de derivado de hidroxietilo de hidroxietilo (HES), sintética, derivada de hidroxietilo no iónico del almidón utilizado como expansor de plasma cuando se prepara en una solución isotónica. Los fluidos parenterales, coloides sintéticos basados ​​en almidón común incluyen productos hidroxietil con almidón (HES), entre otros.",Registre el volumen de almidones que el paciente recibió entre 00:00 y 24:00 el día de la evaluación en mililitros (ml).,,
treat_fluid_unlisted,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Otro tipo de fluido,,"Esto se refiere al tipo de otros fluidos que recibió el paciente, no mencionado anteriormente.",Escriba el otro tipo de líquido que el paciente recibió entre 00:00 y 24:00 el día de la evaluación.,,
treat_fluid_oth,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Otro volumen de fluido (ml/24 horas),,"Esto se refiere al volumen de otros fluidos que recibió el paciente, no mencionado anteriormente.",Registre el volumen de otro líquido que el paciente recibió entre 00:00 y 24:00 el día de la evaluación en mililitros (ml).,,
treat_blood,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Productos sanguíneos,,,,,
treat_blood_occur,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Transfusión de productos sanguíneos / sangre,"1, sí | 0, no | 99, desconocido","Esto se refiere a una transfusión de sangre (sangre completa o glóbulos rojos empacados) u otros productos sanguíneos que excluyen la inmunoglobulina normal humana (por ejemplo, albúmina, granulocitos, plaquetas, plasma fresco yh-frozen (FFP), FP24, PF-25, crioprecipitada, proteína C de proteína C, proteína C concentrar, criosupernatante o un factor de coagulación no recombinante específico) en cualquier momento de la fecha de evaluación.","Indique 'sí', si el paciente recibió productos sanguíneos o transfusión de productos sanguíneos en cualquier momento entre las 00:00 y las 24:00 horas el día de la evaluación. Si 'sí' seleccione los productos a continuación.",,
treat_blood_type,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Seleccione todos los productos sanguíneos que fueron administrados.,"1, plaquetas | 2, crioprecipitado | 3, sangre entera/RBC empaquetado | 4, Plasma fresco congelado | 5, concentrado de fibrinógeno","Esto se refiere a una transfusión de sangre (sangre completa o glóbulos rojos empacados) u otros productos sanguíneos que excluyen la inmunoglobulina normal humana (por ejemplo, albúmina, granulocitos, plaquetas, plasma fresco yh-frozen (FFP), FP24, PF-25, crioprecipitada, proteína C de proteína C, proteína C concentrar, criosupernatante o un factor de coagulación no recombinante específico) en cualquier momento de la fecha de evaluación. Las plaquetas se refieren a la transferencia de plaquetas sanguíneas de un donante a un destinatario o reinfusión al donante. El crioprecipitado se refiere a un producto de sangre congelado preparado a partir de plasma congelado que contiene fibrinógeno (factor I), factor antihemofílico (factor VIII), factor XIII, factor von willebrand (VWF) y fibronectina. La sangre completa se refiere a la administración intravenosa de sangre completa (sangre que contiene plasma y glóbulos rojos) en un individuo. RBC empaquetado se refiere a los glóbulos rojos de una unidad de sangre completa después de la eliminación de la mayor parte del plasma, dejando una unidad con un hematocrito de aproximadamente 60%. El plasma fresco congelado se refiere al plasma que se separa de la sangre entera y se congela rápidamente después de una donación de sangre para usarse para transfusiones de sangre. El concentrado de fibrinógeno es un agente hemostático utilizado para el tratamiento de episodios de sangrado agudo en pacientes con deficiencia de fibrinógeno congénito, incluida la afibrinogenemia e hipofibrinogenemia.",Seleccione las opciones más apropiadas correspondientes a los productos de sangre que se administraron.,,
treat_blood_plate,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Plaquetas (unidades/24 horas),,Las plaquetas se refieren a la transferencia de plaquetas sanguíneas de un donante a un destinatario o reinfusión al donante.,Registre el número de unidades que el paciente recibió entre las 00:00 y las 24:00 el día de la evaluación en mililitros (ml).,,
treat_blood_cryo,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Crioprecipitado (unidades/24 horas),,"El crioprecipitado se refiere a un producto de sangre congelado preparado a partir de plasma congelado que contiene fibrinógeno (factor I), factor antihemofílico (factor VIII), factor XIII, factor von willebrand (VWF) y fibronectina. Contiene fibrinógeno (factor I), factor antihemofílico (factor VIII), factor XIII, factor von willebrand (VWF) y fibronectina.",Registre el número de unidades que el paciente recibió entre las 00:00 y las 24:00 el día de la evaluación en mililitros (ml).,,
treat_blood_whole,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Volumen de glóbulos rojos de sangre entera / empacado (unidades / 24 horas),,"La sangre completa se refiere a la administración intravenosa de sangre completa (sangre que contiene plasma y glóbulos rojos) en un individuo. RBC empaquetado se refiere a los glóbulos rojos de una unidad de sangre completa después de la eliminación de la mayor parte del plasma, dejando una unidad con un hematocrito de aproximadamente 60%.",Registre el número de unidades que el paciente recibió entre las 00:00 y las 24:00 el día de la evaluación en mililitros (ml).,,
treat_blood_plasma,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Plasma fresco congelado (unidades/24 horas),,El plasma fresco congelado se refiere al plasma que se separa de la sangre entera y se congela rápidamente después de una donación de sangre para usarse para transfusiones de sangre.,Registre el número de unidades que el paciente recibió entre las 00:00 y las 24:00 el día de la evaluación en mililitros (ml).,,
treat_blood_fibrin,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Concentrado de fibrinógeno (unidades/24 horas),,"El concentrado de fibrinógeno es un agente hemostático utilizado para el tratamiento de episodios de sangrado agudo en pacientes con deficiencia de fibrinógeno congénito, incluida la afibrinogenemia e hipofibrinogenemia.",Registre el número de unidades que el paciente recibió entre las 00:00 y las 24:00 el día de la evaluación en mililitros (ml).,,
treat_intravenim,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Inmunoglobulina intravenosa,"1, sí | 0, no | 99, desconocido","Esto se refiere a las preparaciones de inmunoglobulina utilizadas en la infusión intravenosa, que contiene la inmunoglobulina G (IgG). Examples de preparaciones comerciales de IVIG de inmunoglobulina intravenosa incluyen Octagam®, Intragam P®, Kiovig®, Flebogamma 5% DIF®, Carimune NF®, Gamunex®, Gammagard, Gammagard, Gammagard, Gammagard, Gammagard. S/D®, Gammagard Liquid®, Gammaked® y Privigen®.","Indique 'sí', si el paciente recibió inmunoglobulina intravenosa entre las 00:00 y las 24:00 horas el día de la evaluación.",,
treat_plasmapher,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Intercambio de plasmaféresis / plasma,"1, sí | 0, no | 99, desconocido","La plasmaféresis (intercambio de plasma) se refiere a la separación extracorpórea de los componentes sanguíneos, lo que resulta en un producto filtrado. Los métodos incluyen centrifugación de flujo discontinuo, centrifugación de flujo continuo y filtración de plasma.","Indique 'sí', si el paciente recibió plasmaféresis entre las 00:00 y las 24:00 horas el día de la evaluación.",,
treat_antibiotic,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Antibióticos,"1, sí | 0, no | 99, desconocido",El antibiótico se refiere a cualquier agente que se dirige selectivamente a las bacterias. Los preparativos tópicos no deben registrarse.,"Indique 'sí', si el paciente recibió antibióticos entre las 00:00 y las 24:00 horas el día de la evaluación",,
treat_antivirals,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Antivirales,"1, sí | 0, no | 99, desconocido","Se refiere a cualquier agente prescrito específicamente para tratar una infección viral sospechada o confirmada. Los ejemplos de inhibidores de la neuraminidasa incluyen oseltamivir, ribavirina, aciclovir y lopinavir/ritonavir. Las preparaciones tópicas no están incluidas.","Indique 'sí', si se administraron antivirales en cualquier momento entre las 00:00 y las 24:00 horas el día de la evaluación.",,
treat_steroids,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Esteroides,"1, sí | 0, no | 99, desconocido","Los corticosteroides (comúnmente denominados 'esteroides') se refieren a todos los tipos de corticosteroides terapéuticos, hechos en la corteza suprarrenal (la parte externa de la glándula suprarrenal). También se hacen en el laboratorio. Los ejemplos incluyen: prednisolona, ​​prednisona, metil-prednisolona, ​​dexametasona, hidrocortisona, fluticasona, betametasona. No se incluyen preparaciones tópicas, pero se incluyen preparaciones inhaladas.","Indique 'sí', si el paciente recibió 'esteroides' entre las 00:00 y las 24:00 horas el día de la evaluación.",,
treat_critcare,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,¿Se administraron intervenciones de cuidados críticos en esta fecha?,"1, sí | 0, no | 99, desconocido",Esto se refiere a la intervención o procedimientos terapéuticos de cuidados críticos que se administraron entre las 00:00 y las 24:00 horas el día de la evaluación.,"Indique 'sí', si se administraron inyervenciones de cuidados críticos entre las 00:00 y las 24:00 horas el día de la evaluación.",,
treat_icu,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,ICU / ITU / HDU / Intermedio de la unidad de atención,"1, sí | 0, no | 99, desconocido","Esto se refiere a unidades de cuidados intensivos (UCI), unidades intensivas de terapia/tratamiento (UIT), unidades de cuidados críticos, unidades de alta dependencia (HDU) o unidad de nivel similar.","Indique 'sí', si el paciente fue ingresado en la UCI/ITU/HDU, etc. entre 00:00 y 24:00 horas el día de la evaluación. Si el paciente se ha mantenido en una sala general (o no especificada) entre las 00:00 y las 24:00 horas el día de la evaluación indican 'no' o 'desconocido'.",,
treat_o2supp,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Apoyo respiratorio,,,,,
treat_o2supp_suppleo2,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Oxígeno suplementario,"1, sí | 0, no | 99, desconocido","Esto se refiere a cualquier método de oxigenerapia que pueda administrarse a través de cánula de nariz, máscara o ventilación no invasiva o invasiva.","Indique 'sí', si el paciente recibió oxígeno suplementario entre las 00:00 y las 24:00 horas el día de la evaluación.",,
treat_o2supp_type,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Seleccione todos los tipos de apoyo respiratorio que recibió el paciente (de 00:00 a 24:00) el día de la evaluación,"1, Prong nasal | 2, máscara facial | 3, oxígeno nasal de alto flujo | 4, ventilación no invasiva | 5, ventilación invasiva | 6, ECLS/ ECMO | 99, desconocido","Esto se refiere al modo en que el paciente recibió oxígeno suplementario el día de la evaluación. La ventilación no invasiva se refiere a la provisión de soporte ventilatorio a través de la vía aérea superior del paciente usando una máscara o dispositivo similar. La ventilación invasiva significa que el paciente se ha sometido a una intubación traqueal, con el propósito de la ventilación mecánica invasiva. La ventilación invasiva es un método para ayudar mecánicamente o reemplazar la respiración espontánea en los pacientes mediante el uso de un dispositivo alimentado que obliga al aire oxigenado a los pulmones. El modo de intubación puede ser orotraqueal, nasotrasqueal o mediante una cricotirotomía o traqueotomía. La oxigenación de la membrana extracorpórea (ECMO) también llamó al soporte vital extracorpóreo (ECLS) se refiere a la aplicación de un sistema de soporte vital que circula la sangre a través de un sistema oxigenador, que puede consistir en una bomba, un oxigenador de membrana y un intercambiador de calor.",Seleccione la (s) opción (s) más apropiada correspondiente al tipo (s) de apoyo respiratorio que el paciente recibió entre 00:00 y 24:00 horas el día de la evaluación.,,
treat_o2supp_pao2yn,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Tipo de muestra de PAO2,"1, arterial | 2, capilar | 3, venoso | 99, desconocido | 0, no hecho",Esto se refiere al tipo de muestra de sangre utilizada para medir la presión parcial del oxígeno en la sangre (PAO2) utilizando el análisis de gases en sangre.,Seleccione el tipo de muestra de sangre utilizada para medir la presión parcial del oxígeno.,,
treat_pao2,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,PAO2 (unidades de selección),,,,,
treat_pao2_kpa,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,PAO2 (KPA),,Esto se refiere al PAO2 más bajo (en KPA) entre las 00:00 y las 24:00 en el día de la evaluación.,Registre el PAO2 más bajo (en KPA) que se midió entre las 00:00 y las 24:00 horas el día de la evaluación.,,
treat_pao2_mmhg,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,PAO2 (MMHG),,Esto se refiere al PAO2 más bajo (en MMHG) entre las 00:00 y las 24:00 en el día de la evaluación.,Registre el PAO2 más bajo (en MMHG) que se midió entre las 00:00 y las 24:00 horas el día de la evaluación.,,
treat_highfio,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,FIO2 en el momento de PAO2 (unidades de selección),,,,,
treat_highfio_02110,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,"FIO2 en el momento de PAO2 (fracción, 0.21-1.0)",,"Esto se refiere a la fracción medida de oxígeno inspirado (FIO2), expresado como una fracción. Entregado en el momento del PAO2 más bajo (presión parcial de oxígeno en la sangre) registrada anteriormente.",Escriba el FIO2 en el momento del PAO2 más bajo (registrado anteriormente) que ocurrió en cualquier momento entre las 00:00 y las 24:00 el día de la evaluación.,,
treat_highfio_pcnt,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,"FIO2 en el momento de PAO2 (%, 21-100)",,"Esto se refiere a la fracción medida de oxígeno inspirado (FIO2), expresado como un porcentaje, administrado en el momento del PAO2 más bajo (presión parcial de oxígeno en la sangre) registrada anteriormente.",Escriba el FIO2 en el momento del PAO2 más bajo (registrado anteriormente) que ocurrió en cualquier momento entre las 00:00 y las 24:00 el día de la evaluación.,,
treat_o2supp_nivtyp,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Tipo de soporte respiratorio no invasivo,"1, CPAP | 2, bipap | 88, otro | 99, desconocido","El soporte respiratorio o la ventilación no invasiva (NIV) se refiere a la provisión de soporte ventilatorio a través de la vía aérea superior del paciente usando una máscara o un dispositivo similar. Incluye una cánula nasal de alto flujo, presión positiva continua de vías respiratorias (CPAP) y presión de vía aérea positiva bileval (BPAP).",Seleccione la opción más apropiada correspondiente al tipo de NIV utilizado entre las 00:00 y las 24:00 horas el día de la evaluación.,,
treat_o2supp_nivunlist,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Especificar otro tipo de ventilación no invasiva,,"El soporte respiratorio o la ventilación no invasiva (NIV) se refiere a la provisión de soporte ventilatorio a través de la vía aérea superior del paciente usando una máscara o un dispositivo similar. Incluye una cánula nasal de alto flujo, presión positiva continua de vías respiratorias (CPAP) y presión de vía aérea positiva bileval (BPAP).","Si 'otro', especifique otro tipo de ventilación no invasiva.",,
treat_o2supp_ecmotyp,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Tipo de ECLS / ECMO,"1, veno-veneo (VV) | 2, veno-arterial (VA) | 99, desconocido","Los dos tipos principales de oxigenación de la membrana extracorpórea (ECMO), también llamadas soporte vital extracorpóreo (ECLS), son venovenosos (venosos y venosos), que se utiliza para apoyar los pulmones y los veno-arteriales (venoso-arterial), que es Se usa para apoyar los pulmones y el corazón.",Seleccione la opción más apropiada correspondiente al tipo de ECLS / ECMO utilizado entre las 00:00 y las 24:00 horas el día de la evaluación.,,
treat_prone,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,Posicionamiento propenso,"1, sí | 0, no | 99, desconocido",El posicionamiento propenso se refiere al acto de hacer que el paciente mintiera en la posición propensa para ayudar a la ventilación. Esto incluye tanto la ventilación invasiva/pacientes intubados como pacientes no intubados o autovenilados.,"Indique 'sí', para cualquier paciente si han estado en la posición propensa para ayudar a su ventilación en cualquier momento durante el ingreso. Si 'sí' indica qué tipo de ventilación estaba ocurriendo mientras se posicionaba a continuación.",,
treat_prone_when,a diario,Tratamientos e intervenciones: Registre todas las intervenciones dadas entre las 00:00 a las 24:00 en el día de la evaluación.,¿Cuándo fue el posicionamiento propenso?,"1, durante la ventilación invasiva | 2, mientras se autoventilan | 99, desconocido",Esto se refiere al tipo de ventilación asistida cuando el paciente fue colocado en posición propensa. Esto puede ser pacientes invasivos / pacientes intubados o pacientes no intubados / autoventiladores.,Especifique el tipo de ventilación asistida administrada cuando el paciente fue colocado en posición propensa.,,
