Variable,Form,Section,Question,Answer Options,Definition,Completion Guideline,Language Speaker Reviewed,Clinical Language Speaker Reviewed
sympt_chestindrw,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Retrait de la partie inférieure de la cage thoracique,"1, oui | 0, non | 99, inconnu","Défini comme un signe clinique de détresse respiratoire, distingué par le mouvement intérieur anormal de la paroi de la poitrine inférieure pendant l'inspiration. Si seulement les tissus mous entre les côtes ou au-dessus de la clavicule entrent lorsque le patient respire, ce n'est pas la paroi thoracique inférieure en dessin.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_tachypnoea,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Respiration rapide (tachypnée),"1, oui | 0, non | 99, inconnu",Défini comme une augmentation anormale du taux de respiration.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_nasalflar,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Ailerons nasaux,"1, oui | 0, non | 99, inconnu","Défini comme un élargissement des narines pendant la respiration; Bien qu'il existe de nombreuses causes possibles, cela peut être un signe de détresse respiratoire chez les jeunes nourrissons.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_grunt,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Grognements,"1, oui | 0, non | 99, inconnu",Défini comme un son respiratoire bruyant qui se produit lorsqu'une personne expire et est un signe de détresse respiratoire,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_apnoea,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Apnée,"1, oui | 0, non | 99, inconnu",Défini comme une absence transitoire dans la respiration spontanée.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_nasalcongestion,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Congestion nasale,"1, oui | 0, non | 99, inconnu",Défini comme une capacité réduite à passer de l'air à travers la cavité nasale conduisant souvent à la respiration buccale.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_rhinitis,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Rhinite,"1, oui | 0, non | 99, inconnu","Défini comme une inflammation de la muqueuse tapissant le nez, généralement associée à la décharge nasale.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_phary,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Pharyngite,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence de l'inflammation de la gorge.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_tonsil,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Amygdalite,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence de l'inflammation des amygdales.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_parot,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Parotidite,"1, oui | 0, non | 99, inconnu",Cela fait référence à l'inflammation des glandes parotides.,"Indiquez «oui», si le patient a connu entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_chestpain,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Douleur thoracique,"1, oui | 0, non | 99, inconnu","Défini comme la sensation désagréable, inconfortable ou douloureuse caractérisée par une inconfort physique localisée dans la poitrine.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_cvs,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Signes et symptômes cardiovasculaires,,Cela fait référence aux signes et symptômes relatifs au système cardiovasculaire.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_palpitations,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Palpitations,"1, oui | 0, non | 99, inconnu",Fait référence à la conscience désagréable de son propre battement de cœur.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_tachycardia,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Battements cardiaques rapides / pouls rapide (tachycardie),"1, oui | 0, non | 99, inconnu",Fait référence à un saveur rapide qui dépasse la plage du rose au repos normal pour l'âge.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_arrhythmia,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Arythmie cardiaque,"1, oui | 0, non | 99, inconnu","Fait référence à une anomalie dans le rythme du rythme cardiaque, y compris le taux, la régularité et / ou la séquence d'anomalies d'activation","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_git,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Signes et symptômes gastro-intestinaux,,Cela fait référence aux signes et symptômes relatifs au système gastro-intestinal.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_abdpain,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Douleur abdominale,"1, oui | 0, non | 99, inconnu","Défini comme une sensation désagréable d'inconfort, de détresse ou d'agonie dans la région abdominale.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_diarrhoea,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Diarrhée,"1, oui | 0, non | 99, inconnu",Défini comme trois ou plus de selle lâche ou liquide par jour (ou plus fréquent que normal pour l'individu).,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_consti,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Constipation,"1, oui | 0, non | 99, inconnu",Cela fait référence à une évacuation irrégulière et peu fréquente ou difficile des intestins.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_vomit,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Vomissements,"1, oui | 0, non | 99, inconnu",Défini comme l'expulsion de l'estomac ou des intestins de petite taille par la bouche.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_vomit2d,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Vomissements persistants ? (>=2/jour),"1, oui | 0, non | 99, inconnu",Les vomissements persistants sont définis ici comme des vomissements deux fois ou plus par jour.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_vomitbld,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Hématémèse (vomissements de sang) ?,"1, oui | 0, non | 99, inconnu",Cela fait référence aux vomissements du sang.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_nausea,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Nausées,"1, oui | 0, non | 99, inconnu",Défini comme le sentiment subjectif indolore désagréable que l'on vomira imminemment.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_anorexia,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Anorexie,"1, oui | 0, non | 99, inconnu",Défini comme le manque ou la perte d'appétit.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_exsal,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Salivation excessive,"1, oui | 0, non | 99, inconnu",Une salivation excessive ou une sialorrhée est un symptôme mieux évalué par le patient.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_diffswallow,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Difficulté à avaler (dysphagie),"1, oui | 0, non | 99, inconnu","Défini comme difficulté à avaler des aliments, des liquides ou de la salive.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_ascites,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Ascite,"1, oui | 0, non | 99, inconnu",Défini comme une accumulation ou une rétention excessive de liquide libre dans la cavité péritonéale.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_hepatomegally,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Hépatomégalie,"1, oui | 0, non | 99, inconnu",Défini comme un élargissement pathologique du foie,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_faecalincont,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Incontinence fécale,"1, oui | 0, non | 99, inconnu","Défini comme une défaillance du contrôle volontaire des sphincères anaux, avec un passage involontaire des excréments et de Flatus.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_feedingdiff,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Difficultés d'alimentation,"1, oui | 0, non | 99, inconnu","Défini comme une facilité de capacité à manger liée aux problèmes de collecte de nourriture et de se préparer à sucer, à mâcher ou à l'avaler.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_jaund,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Jaunisse,"1, oui | 0, non | 99, inconnu","Défini comme une manifestation clinique de l'hyperbilirubinémie, caractérisée par la coloration jaunâtre de la peau, de la muqueuse et / ou de la sclère.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_melaena,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Méléna (sang dans les selles),"1, oui | 0, non | 99, inconnu","Cela fait référence à des excréments anormalement sombres contenant du sang, généralement à partir de saignements gastro-intestinaux.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_haematochezia,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Hématochézie (sang frais dans les selles),"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence de sang dans les selles. C'est le résultat d'une hémorragie gastro-intestinale et il peut être facilement visible dans les selles ou peut être identifié au microscope.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_rectalbleed,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Saignements rectaux,"1, oui | 0, non | 99, inconnu",Cela fait référence à des saignements provenant de la paroi rectale et déchargés de l'anus.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_renalgut,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Signes et symptômes rénaux / génito-urinaires,,Cela fait référence aux signes et symptômes relatifs au système rénal / génito-urinaire.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_lowurine,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Diminution du débit urinaire,"1, oui | 0, non | 99, inconnu",Cela fait référence à une constatation indiquant que la production d'urine est inférieure à 500 millilitres au cours d'une période de 24 heures.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_urine,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Rétention urinaire,"1, oui | 0, non | 99, inconnu",Défini comme l'accumulation d'urine dans la vessie en raison de l'incapacité d'uriner.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_urineincont,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Incontinence urinaire,"1, oui | 0, non | 99, inconnu",Cela fait référence à la perte de contrôle de la vessie ou n'est pas en mesure de contrôler la miction.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_polyuria,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Augmentation de la miction (polyurie),"1, oui | 0, non | 99, inconnu",Cela fait référence à une miction excessive ou fréquente.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_dysuria,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Douleur pendant la miction (dysurie),"1, oui | 0, non | 99, inconnu",Cela fait référence à une miction douloureuse ou difficile.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_dyspareunia,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Rapports sexuels douloureux (dyspareunie),"1, oui | 0, non | 99, inconnu",Défini comme une douleur génitale récurrente ou persistante associée aux rapports sexuels.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_heme,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Signes et symptômes hématologiques,,Cela fait référence aux signes et symptômes relatifs au système hématologique.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_anaemia,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Anémie,"1, oui | 0, non | 99, inconnu","Cela fait référence à une réduction du nombre de globules rouges, de la quantité d'hémoglobine et / ou du volume de globules rouges emballés. Les manifestations communes comprennent la pâleur, la fatigue, les étourdissements, l'essoufflement et la tachycardie.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_haemorrhag,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Saignement / hémorragie,"1, oui | 0, non | 99, inconnu","Défini comme la présence de sang dans un endroit où il n'est pas physiologiquement normal ou la perte de sang de la circulation, en interne ou en externe. Cela peut inclure l'épistaxis (sang du nez), les saignements gingivaux (sang de gencives / gingeva), le sang de n'importe quelle partie du tractus gastro-intestinal (saignement gastro-intestinal) ou des voies génito-urinaires (vagin ou urétre), y compris l'hématurie.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_haemorrhag_sev,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Saignement / hémorragie grave (nécessitant une intervention),"1, oui | 0, non | 99, inconnu",Défini comme le saignement / hémorragie sévère nécessitant une intervention médicale pour l'hémostase et / ou le soutien hémodynamique.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_haemorrhag_site,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Précisez le ou les sites de saignement/hémorragie,"1, peau | 7, Petechiae | 2, nez | 3, gencives | 4, Gi Tract | 5, voies urinaires | 6, vagin | 99, inconnu | 88, autres (s)","Cela fait référence à l'emplacement du site de saignement / hémorragie. Les petechiae se réfèrent à de petites taches rougeâtre ou violacées dans la peau ou la muqueuse en raison d'une hémorragie localisée. Le saignement du nez fait référence à l'hémorragie localisée dans le nez. Les saignements des gencives se réfèrent à l'hémorragie affectant le Gingiva. Les saignements gastro-intestinaux (GI) se réfèrent à l'hémorragie dans tout segment du tractus gastro-intestinal de l'œsophage au rectum. Les saignements des voies urinaires se réfèrent à une hémorragie provenant de toute partie du système urinaire. Les saignements vaginaux se réfèrent à une hémorragie provenant du vagin, sans rapport avec les menstruations normales.",Sélectionnez les options (s) les plus appropriées correspondant à l'emplacement du site de saignement / hémorragie.,,
sympt_haemorrhag_site_oth,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Précisez les autres sites de saignement/hémorragie,,Cela fait référence à l'emplacement du site de saignement / hémorragie.,"Si «autre», écrivez l'emplacement du site de saignement / hémorragie.",,
sympt_cns,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Signes et symptômes neurologiques,,Cela fait référence aux signes et symptômes relatifs au système neurologique.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_headache,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Céphalées,"1, oui | 0, non | 99, inconnu","Défini comme l'expérience de la douleur dans diverses parties de la tête, non confinée dans la zone de distribution de tout nerf.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_neckstiff,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Raideur de la nuque,"1, oui | 0, non | 99, inconnu","Défini comme une sensation d'étanchéité dans le cou lorsque vous essayez de le déplacer, surtout après une période d'inactivité. La raideur du cou implique souvent des douleurs et des difficultés à déplacer le cou, surtout lorsque vous essayez de tourner la tête sur le côté.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_photoph,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Photophobie,"1, oui | 0, non | 99, inconnu",Fait référence à une sensibilité accrue des yeux à la lumière.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_bulgefont,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Fontanelle bombée,"1, oui | 0, non | 99, inconnu",Cela fait référence aux zones membraneuses entre les os crâniens dans un nouveau-né qui semble élevé ou plein.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_retroorbit,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Douleur rétro-orbitale,"1, oui | 0, non | 99, inconnu",Défini comme l'expérience de la douleur dans la région rétro-orbitale (derrière les yeux).,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_seizconv,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Convulsions/convulsions,"1, oui | 0, non | 99, inconnu","Défini comme une anomalie intermittente de la physiologie du système nerveux caractérisé par une occurrence transitoire d'un mouvement soudain, violent et irrégulier du corps, provoqué par une contraction involontaire des muscles en raison d'une activité neuronale excessive ou synchrone anormale dans le cerveau.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_confusion,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Altération de la conscience/confusion,"1, oui | 0, non | 99, inconnu",Défini comme un niveau de conscience ou d'excitation autre que la ligne de base normale du patient.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_paralysis,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Paralysie,"1, oui | 0, non | 99, inconnu",Cela fait référence à l'incapacité de déplacer ou de contrôler complètement le mouvement,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_hemiplegia,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Hémiplégie,"1, oui | 0, non | 99, inconnu","Cela fait référence à une perte grave ou complète de la fonction moteur d'un côté du corps; Souvent causée par des maladies cérébrales localisées dans l'hémisphère cérébral opposé au côté de la faiblesse; moins fréquemment, les lésions du tronc cérébral; Les maladies de la moelle épinière cervicale, les maladies du système nerveux périphérique et d'autres conditions peuvent se manifester sous forme d'hémiplégie.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_cogimpair,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Déficience cognitive,"1, oui | 0, non | 99, inconnu",Cela fait référence à une fonction mentale et / ou intellectuelle diminuée ou altérée.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_neurodist,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Troubles psychologiques,"1, oui | 0, non | 99, inconnu","Cela fait référence à la présence de signes ou de symptômes qui affectent les pensées, les émotions, les comportements ou le bien-être mental d'un individu. La présence de perturbations psychologiques doit être identifiée par un examen d'état mental (MSE) ou un outil équivalent.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_speechdist,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Troubles de la parole,"1, oui | 0, non | 99, inconnu",Cela fait référence aux difficultés de parole et de communication qui peuvent résulter de pathologies dans le cerveau.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_cerebesig,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Signes cérébelleux,"1, oui | 0, non | 99, inconnu","Fait référence à la présence d'une constellation de signes neurologiques indique généralement un dysfonctionnement cérébelleux. Les signes comprennent la dysdiadochokinésie, la dysmétrie, l'ataxie, le nystagmus, le tremblement intentionnel, la parole de scintillement ou de balayage, l'hypotonie.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_irritable,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Irritabilité,"1, oui | 0, non | 99, inconnu","Fait référence à une excitabilité anormale ou excessive avec une colère, une gêne ou une impatience facilement déclenché.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_tremor,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Tremblements,"1, oui | 0, non | 99, inconnu",Fait référence à un mouvement musculaire involontaire et oscillant à propos d'un axe articulaire.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_neurologic,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Autre anomalie neurologique,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence d'une anomalie neurologique alternative non énumérée ci-dessus.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_neurologic_spec,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Précisez l'autre anomalie neurologique,,Cela fait référence à la présence d'une autre anomalie neurologique non répertoriée ci-dessus.,"Si «autre», spécifiez une anomalie neurologique.",,
sympt_eye,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Signes et symptômes ophtalmologiques,,Cela fait référence aux signes et symptômes relatifs à l'œil.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_itchyeye,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Démangeaisons oculaires,"1, oui | 0, non | 99, inconnu",Défini comme des démangeaisons d'un ou des deux yeux.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_redeye,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Yeux rouges / roses,"1, oui | 0, non | 99, inconnu","Défini comme une inflammation ou une infection de la conjonctive, caractérisée par des rougeurs dans un ou deux yeux.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_conjunhemor,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Hémorragie conjonctivale,"1, oui | 0, non | 99, inconnu","Défini comme l'accumulation de sang sous la conjonctive, se présentant comme une patch rouge vif ou sombre dans l'œil.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_paineyes,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Douleur oculaire,"1, oui | 0, non | 99, inconnu",Défini comme un inconfort ou une douche localisée à l'intérieur ou autour de la zone des yeux.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_eyelidedema,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Œdème des paupières,"1, oui | 0, non | 99, inconnu",Défini comme un gonflement en raison de l'accumulation de liquide dans les tissus de la paupière.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_eyedischarg,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Écoulement oculaire,"1, oui | 0, non | 99, inconnu","Défini comme la libération de fluides allant du clair à PUS comme l'œil, indiquant souvent une infection ou une irritation.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_hazyvision,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Vision trouble / floue,"1, oui | 0, non | 99, inconnu","Défini comme une perte d'acuité visuelle, résultant en une vue peu claire ou déformée.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
