Variable,Form,Section,Question,Answer Options,Definition,Completion Guideline,Language Speaker Reviewed,Clinical Language Speaker Reviewed
sympt_jaund,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Jaunisse,"1, oui | 0, non | 99, inconnu","Défini comme une manifestation clinique de l'hyperbilirubinémie, caractérisée par la coloration jaunâtre de la peau, de la muqueuse et / ou de la sclère.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_liverenl,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Élargissement du foie,"1, oui | 0, non | 99, inconnu","Se réfère à l'engleur du foie supérieur à deux centimètres (2 cm) en dessous de la marge costale, par rapport à la taille attendue de l'âge des patients. Cela peut être détecté à l'examen clinique ou dans une étude radiologique.","Indiquez «oui», si le patient l'a vécu à tout moment à la date de l'évaluation.",,
sympt_headache,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Mal de tête,"1, oui | 0, non | 99, inconnu","Défini comme l'expérience de la douleur dans diverses parties de la tête, non confinée dans la zone de distribution de tout nerf.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_neckstiff,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Raideur du cou,"1, oui | 0, non | 99, inconnu","Défini comme une sensation d'étanchéité dans le cou lorsque vous essayez de le déplacer, surtout après une période d'inactivité. La raideur du cou implique souvent des douleurs et des difficultés à déplacer le cou, surtout lorsque vous essayez de tourner la tête sur le côté.","Indiquez «oui», si le patient a vécu cela à tout moment à la date de l'évaluation.",,
sympt_photoph,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Photophobie,"1, oui | 0, non | 99, inconnu",Fait référence à une sensibilité accrue des yeux à la lumière.,"Indiquez «oui», si le patient a vécu cela à tout moment à la date de l'évaluation.",,
sympt_retroorbit,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Douleur rétro-orbitale,"1, oui | 0, non | 99, inconnu",Défini comme l'expérience de la douleur dans la région rétro-orbitale (derrière les yeux).,"Indiquez «oui», si le patient a vécu cela à tout moment à la date de l'évaluation.",,
sympt_convulsion,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Convulsions,"1, oui | 0, non | 99, inconnu","Défini comme une anomalie intermittente de la physiologie du système nerveux caractérisé par une occurrence transitoire d'un mouvement soudain, violent et irrégulier du corps, provoqué par une contraction involontaire des muscles en raison d'une activité neuronale excessive ou synchrone anormale dans le cerveau.","Indiquez «oui», si le patient a vécu cela à tout moment à la date de l'évaluation.",,
sympt_seizconv,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Convulsions / convulsions,"1, oui | 0, non | 99, inconnu","Défini comme une anomalie intermittente de la physiologie du système nerveux caractérisé par une occurrence transitoire d'un mouvement soudain, violent et irrégulier du corps, provoqué par une contraction involontaire des muscles en raison d'une activité neuronale excessive ou synchrone anormale dans le cerveau.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_seizconvty,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Type de crise,"1, focal | 2, Tonic Cliic généralisé | 99, inconnu","Croissance focale, parfois appelée saisie partielle. La crise de clonique tonique généralisée fait référence à la présence d'une contraction tonique symétrique bilatérale ou parfois asymétrique puis à la contraction clonique bilatérale des muscles somatiques, généralement associée à des phénomènes autonomes et à la perte de conscience.","Sélectionnez l'option la plus appropriée. Si le type de crise n'est pas clair ou n'a pas été vu, sélectionnez «inconnu».",,
sympt_confusion,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Conscience / confusion altérée,"1, oui | 0, non | 99, inconnu",Défini comme un niveau de conscience ou d'excitation autre que la ligne de base normale du patient.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_neurodist,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Perturbation psychologique,"1, oui | 0, non | 99, inconnu","Cela fait référence à la présence de signes ou de symptômes qui affectent les pensées, les émotions, les comportements ou le bien-être mental d'un individu. La présence de perturbations psychologiques doit être identifiée par un examen d'état mental (MSE) ou un outil équivalent.","Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_seizures,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Crises,"1, oui | 0, non | 99, inconnu","Défini comme une anomalie intermittente de la physiologie du système nerveux caractérisé par une occurrence transitoire d'un mouvement soudain, violent et irrégulier du corps, provoqué par une contraction involontaire des muscles en raison d'une activité neuronale excessive ou synchrone anormale dans le cerveau. Une histoire établie d'épilepsie n'est pas requise.","Indiquez «oui», si le patient a vécu cela à tout moment à la date de l'évaluation.",,
sympt_myoclon,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Myoclon,"1, oui | 0, non | 99, inconnu",Fait référence à une secousse rapide et involontaire d'un muscle ou d'un groupe de muscles.,"Indiquez «oui», si le patient a vécu cela à tout moment à la date de l'évaluation.",,
sympt_cerebesig,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Signes cérébelleux,"1, oui | 0, non | 99, inconnu","Fait référence à la présence d'une constellation de signes neurologiques impliquant généralement une coordination. Les chants incluent: la dysdiadochokinésie, la dysmétrie, l'ataxie, le nystagmus, le tremblement intention, la parole de scintillement ou de numérisation, l'hypotonie.","Indiquez «oui», si le patient a vécu cela à tout moment à la date de l'évaluation.",,
sympt_tremor,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Tremblement,"1, oui | 0, non | 99, inconnu",Fait référence à un tremblement ou à la tremblement involontaire d'une ou plusieurs parties du corps.,"Indiquez «oui», si le patient a vécu cela à tout moment à la date de l'évaluation.",,
sympt_dystonia,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Dystonie,"1, oui | 0, non | 99, inconnu","Fait référence à l'augmentation anormalement du tonus musculaire, ce qui entraîne des mouvements anormaux et / ou / postures.","Indiquez «oui», si le patient a vécu cela à tout moment à la date de l'évaluation.",,
sympt_dystonia_site,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Spécifiez le site de Dystonia,"1, membre supérieur droit | 2, membre inférieur droit | 3, membre supérieur gauche | 4, membre inférieur gauche | 5, visage | 88, autre",,,,
sympt_dystonia_other,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Spécifiez un autre site Dystonia,,,,,
sympt_facepalsy,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Paralysie du visage,"1, oui | 0, non | 99, inconnu",Fait référence à la perte partielle (parésie) et / ou totale (paralysie) de la fonction du nerf facial.,"Indiquez «oui», si le patient a vécu cela à tout moment à la date de l'évaluation.",,
sympt_dysarthria,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Dysarthrie,"1, oui | 0, non | 99, inconnu",Fait référence à un discours lent et lié en raison de l'incapacité de coordonner les musules impliqués dans la parole.,"Indiquez «oui», si le patient a vécu cela à tout moment à la date de l'évaluation.",,
sympt_dysphasia,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Dysphasie,"1, oui | 0, non | 99, inconnu","Fait référence à l'altération de la communication verbale, de la compréhension du langage, de la formulation résultant souvent des lésions cérébrales.","Indiquez «oui», si le patient a vécu cela à tout moment à la date de l'évaluation.",,
sympt_neurologic,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Autres anomalies neurologiques,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence d'une anomalie neurologique alternative non énumérée ci-dessus.,"Indiquez «oui», si le patient a connu une autre anomalie neurologique non énumérée ci-dessus, entre les heures de 00h00 et 24h00 le jour de l'évaluation.",,
sympt_neurologic_other,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Spécifier d'autres anomalies neurologiques,,Cela fait référence à la présence d'une anomalie neurologique alternative non énumérée ci-dessus.,,,
sympt_ocular,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Plaintes oculaires,"1, oui | 0, non | 99, inconnu",Cela fait référence à des problèmes ou des problèmes qui surviennent dans l'œil ou ses structures connexes. Il comprend les plaintes d'un œil rouge et ou démangeaisons ou de perturbation visuelle.,"Indiquez «oui», si le patient a vécu cela entre 00h00 et 24h00 le jour de l'évaluation.",,
sympt_ocularspec,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Spécifier les plaintes oculaires,"1, œil rouge (s) | 2, itchy œil (s) | 3, Douleurs oculaires | 4, perturbation visuelle | 88, autre","Cela fait référence à des problèmes ou des problèmes qui surviennent dans l'œil ou ses structures connexes. L'œil rouge fait référence à toute condition avec des vaisseaux sanguins conjonctivaux ou ciliaires dilatés, typique de l'irritation et de l'infection. Les démangeaisons ou la prurite oculaire fait référence à une sensation qui donne envie à une personne de se gratter, dans ce cas, une sensation anormalement accrue de démangeaisons est dans la région de l'œil. La douleur oculaire fait référence à une sensation désagréable caractérisée par une inconfort physique (comme la piqûre, le lancinage ou la douleur) localisée à l'œil. La perturbation visuelle fait référence à une interférence à la vue normale sans nécessairement affecter l'acuité visuelle.",Sélectionnez la ou les options les plus appropriées correspondant aux plaintes oculaires.,,
sympt_ocularoth,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Spécifier une autre plainte oculaire,,Cela fait référence à d'autres plaintes oculaires non spécifiées ci-dessus.,"Si «autre», écrivez les plaintes oculaires.",,
sympt_ocularcomp,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Complications oculaires,"1, oui | 0, non | 99, inconnu",,,,
sympt_nystagm,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Nystagmus,"1, oui | 0, non | 99, inconnu","Fait référence à la constatation identifiée sur l'exmaiation clinique. Nystagmus fait référence aux oscillations involontaires d'un ou des deux yeux liés à une anomalie de fixation, de regard conjugué ou de mécanismes vestibulaires.","Indiquez «oui», si le patient a vécu cela à tout moment à la date de l'évaluation.",,
sympt_itchyeye,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Démangeaisons de l'œil,"1, oui | 0, non | 99, inconnu",Défini comme des démangeaisons d'un ou des deux yeux.,"Indiquez «oui», si le patient a connu une autre anomalie neurologique non énumérée ci-dessus, entre les heures de 00h00 et 24h00 le jour de l'évaluation.",,
sympt_redeye,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Œil rouge / rose,"1, oui | 0, non | 99, inconnu","Défini comme une inflammation ou une infection de la conjonctive, caractérisée par des rougeurs dans un ou deux yeux.","Indiquez «oui», si le patient a connu une autre anomalie neurologique non énumérée ci-dessus, entre les heures de 00h00 et 24h00 le jour de l'évaluation.",,
sympt_conjunhemor,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Hémorragie conjonctivale,"1, oui | 0, non | 99, inconnu","Défini comme l'accumulation de sang sous la conjonctive, se présentant comme une patch rouge vif ou sombre dans l'œil.","Indiquez «oui», si le patient a connu une autre anomalie neurologique non énumérée ci-dessus, entre les heures de 00h00 et 24h00 le jour de l'évaluation.",,
sympt_paineyes,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Douleur à l'œil,"1, oui | 0, non | 99, inconnu",Défini comme un inconfort ou une douche localisée à l'intérieur ou autour de la zone des yeux.,"Indiquez «oui», si le patient a connu une autre anomalie neurologique non énumérée ci-dessus, entre les heures de 00h00 et 24h00 le jour de l'évaluation.",,
sympt_eyelidedema,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Œdème des paupières,"1, oui | 0, non | 99, inconnu",Défini comme un gonflement en raison de l'accumulation de liquide dans les tissus de la paupière.,"Indiquez «oui», si le patient a connu une autre anomalie neurologique non énumérée ci-dessus, entre les heures de 00h00 et 24h00 le jour de l'évaluation.",,
sympt_eyedischarg,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Décharge de l'œil,"1, oui | 0, non | 99, inconnu","Défini comme la libération de fluides allant du clair à PUS comme l'œil, indiquant souvent une infection ou une irritation.","Indiquez «oui», si le patient a connu une autre anomalie neurologique non énumérée ci-dessus, entre les heures de 00h00 et 24h00 le jour de l'évaluation.",,
sympt_hazyvision,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Vision brumeuse / floue,"1, oui | 0, non | 99, inconnu","Défini comme une perte d'acuité visuelle, résultant en une vue peu claire ou déformée.","Indiquez «oui», si le patient a connu une autre anomalie neurologique non énumérée ci-dessus, entre les heures de 00h00 et 24h00 le jour de l'évaluation.",,
sympt_eyelightsensi,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Sensibilité de l'œil à la lumière,"1, oui | 0, non | 99, inconnu","Défini comme une intolérance anormale à la lumière, provoquant une gêne ou une douleur dans les yeux lorsqu'il est exposé à une lumière vive.","Indiquez «oui», si le patient a connu une autre anomalie neurologique non énumérée ci-dessus, entre les heures de 00h00 et 24h00 le jour de l'évaluation.",,
sympt_conjunctiv,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Conjonctivite,"1, oui | 0, non | 99, inconnu",Défini comme une inflammation de la conjonctive,"Indiquez «oui», si le patient a vécu cela à tout moment pendant le jour de l'évaluation.",,
sympt_newvision,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Acuité visuelle nouvellement réduite,"1, oui | 0, non | 99, inconnu",Défini comme une diminution de la clarté ou de la netteté de la vision.,"Indiquez «oui», si le patient a connu une autre anomalie neurologique non énumérée ci-dessus, entre les heures de 00h00 et 24h00 le jour de l'évaluation.",,
sympt_mastitis,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Mastite,"1, oui | 0, non | 99, inconnu","Défini comme une inflammation du sein, avec ou sans infection qui l'accompagne","Indiquez «oui», si le patient a vécu cela à tout moment à la date de l'évaluation.",,
sympt_unlisted,tous les jours,Signes et symptômes: indiquer s'il est expérimenté entre 00h00 et 24h00 le jour de l'évaluation.,Autres signes ou symptômes (s),"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence d'un ou des signes alternatifs ou de symptômes non énumérés ci-dessus.,"Indiquez «oui», si le patient a connu un autre signe ou symptôme non énuméré ci-dessus entre 00h00 et 24h00 le jour de l'évaluation.",,
daily_datalesion,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Entrez les données d'évaluation de la peau et de la muqueuse pour cette date?,"1, oui | 0, non",Les questions suivantes concernent l'inspection clinique des lésions cutanées. Les données enregistrées dans cette section doivent détailler les conditions présentes à la date de l'évaluation. Cette section doit être terminée pour la date d'admission et tout jour suivant conformément au protocole local.,"Indiquez «oui», pour saisir des informations relatives à l'inspection clinique des lésions cutanées le jour de l'évaluation.",,
lesion_rash,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Site où une éruption cutanée s'est produite pour la première fois,"1, peau génitale | 2, peau non génitale | 3, bouche | 4, inconnu | 88, autre",Cela fait référence à l'emplacement où l'éruption cutanée s'est d'abord produite.,Sélectionnez la ou les options les plus appropriées correspondant à l'emplacement où l'éruption cutanée s'est d'abord produite.,,
lesion_rashoth,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Spécifiez le premier éruption cutanée autre emplacement,,Cela fait référence à l'emplacement où l'éruption cutanée s'est d'abord produite.,"Si ""Autre"", spécifiez le premier emplacement une éruption cutanée pertinente développée.",,
lesion_rashdate,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Date d'abord éruption cutanée a été observée par le patient,,Cela fait référence à la date à laquelle le patient rapporte avoir identifié d'abord l'éruption cutanée.,Écrivez la date à laquelle les rapports du patient ont d'abord identifié l'éruption cutanée (utilisez le format dd / mm / yyyy).,,
lesion_dist,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Éruption cutanée,"1, Généralisé | 2, localisé autour des parties génitales | 3, More centrifuge sur les extrémités | 4, plus centripète sur le coffre | 88, autre distribution | 99, distribution inconnue","Cela fait référence au modèle de distribution de l'éruption cutanée. Rash généralisé fait référence à une éruption cutanée répandue couvrant toute la surface de la peau. L'éruption centrifuge se concentre sur les extrémités distales, avec moins de lésions sur le tronc. L'éruption centripète se concentre sur le tronc, avec moins de lésions sur les extrémités. Localisé autour des organes génitaux fait référence à une éruption cutanée concentrée autour de la peau sur les parties génitales.",Sélectionnez le modèle de distribution le plus approprié de l'éruption cutanée le jour de l'évaluation.,,
lesion_distoth,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Spécifiez une autre répartition des imprudents,,Cela fait référence au modèle de distribution de l'éruption cutanée.,"Si «autre», écrivez le modèle de distribution de l'éruption cutanée le jour de l'évaluation.",,
lesion_morph,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Morphologie des imprévues,"1, principalement des lésions discrètes | 2, lésions semi-confluentes | 3, Lésions confluentes | 4, morphologie mixte | 99, inconnu",Cela fait référence à la morphologie prédominante de l'éruption cutanée. Les lésions discrètes se réfèrent aux lésions distinctes et distinctes qui ne sont pas jointes les unes aux autres. Les lésions confluentes se réfèrent aux lésions qui se joignent ou se déroulent ensemble.,Sélectionnez la morphologie la plus appropriée de l'éruption cutanée le jour de l'évaluation.,,
lesion_morphsize,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Taille des éruptions cutanées (peau) - diamètre le plus large de toute lésion,"1, moins de 0,5 cm | 2, 0,5-0,99 cm | 3, 1-1,99 cm | 4, 2+ cm","Il s'agit de la taille de l'éruption cutanée, enregistrée comme le diamètre le plus large de toute lésion dans les centimètres (cm).",Indiquez le diamètre le plus large de toute lésion cutanée mesurée en centimètres (cm) le jour de l'évaluation.,,
lesion_skinles,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Statut de lésion cutanée actuelle,"1, il y a des lésions cutanées actives | 2, il y a des lésions cutanées et aucune d'entre elles n'est active (lésions dans le processus de guérison et de résolution, y compris des lésions à gâteau) | 3, toutes les lésions cutanées ont complètement résolu (toutes les croûtes sont tombées avec une peau intacte) | 4, aucune lésion cutanée ne s'est développée à ce jour","Cela fait référence à l'état des lésions cutanées. Les lésions cutanées actives se réfèrent aux macules (lésions plates), aux papules (lésions surélevées), aux vésicules (surélevées et remplies de liquide clair) ou à des pustules (surélevées et déposées avec PUS, un liquide opaque) qui peut développer une dépression au centre (ombilication) ou ulcère. Les lésions cutanées qui ne sont pas actives se réfèrent à celles qui ont commencé à croûter (sèches), dans le processus de guérison et de résolution, de former des croûtes (composées de sérum séché, de sang ou de pus). Les lésions cutanées qui ont complètement résolues se réfèrent à toutes les croûtes tombées, laissant une peau sous-jacente intacte.",Indiquez l'état dermatologique le plus approprié des lésions cutanées le jour de l'évaluation.,,
lesion_res,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Existe-t-il des preuves résiduelles de lésions cutanées résolues (cicatrice / décoloration)?,"1, oui | 0, non | 99, inconnu","Cela fait référence à la présence de séquoias secondaires à résoudre ou résolu les lésions cutanées, c'est-à-dire des lésions qui ne sont plus actives (y compris des lésions et des lésions de galets où toutes les croûtes sont tombées avec une peau intacte). Cela peut inclure des cicatrices ou une décoloration.","Indiquez «oui», s'il existe des preuves résiduelles de lésions cutanées résolues le jour de l'évaluation.",,
lesion_mucos,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Statut de lésion muqueuse actuelle,"1, il y a des lésions muqueuses | 2, il y a des antécédents de lésions muqueuses mais aucune à l'heure actuelle (toutes ont résolu et la muqueuse est guéri) | 3, aucune lésion muqueuse ne s'est développée à ce jour","Cela fait référence à la présence d'une atteinte à la membrane muqueuse. Il comprend la muqueuse du tube digestif, des voies respiratoires et des voies génito-urinaires.",Sélectionnez l'option la plus appropriée qui représente l'étendue de la participation des muqueuses entre 00h00 et 24h00 le jour de l'évaluation.,,
lesion_rectitis,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,S'il y a des lésions muqueuses: symptômes persistants de la rectite?,"1, oui | 0, non | 99, inconnu","Cela fait référence à un trouble caractérisé par une inflammation du rectum. Les symptômes de la rectite comprennent des douleurs rectales, du ténesmus, des saignements rectaux, un passage du mucus à travers le rectum.",,,
lesion_recpainyn,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Douleur anale ou rectale,"1, oui | 0, non | 99, inconnu",,"Indiquez «oui», si le patient présente une douleur anale ou rectale comme symptôme de rectite.",,
lesion_recblddis,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Saignement rectal ou décharge,"1, oui | 0, non | 99, inconnu","Défini comme le passage du sang de l'anus, parfois appelé hématochezie ou hémorragie rectale.","Indiquez «oui», si le patient a des saignements rectaux comme symptôme de rectite.",,
lesion_tenes,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Ténesmus,"1, oui | 0, non | 99, inconnu",Le ténesmus est défini comme la sensation d'avoir besoin de passer des selles lorsque les entrailles sont vides.,"Indiquez «oui», si le patient a le ténesmus comme symptôme de rectite.",,
lesion_orophar,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,S'il y a des lésions muqueuses: symptômes persistants ou signes de lésions oropharyngées muqueuses,"1, oui | 0, non | 99, inconnu","Cela fait référence à la présence d'une atteinte à la membrane muqueuse dans la cavité oropharyngée, comme en témoignent les lésions muqueuses actives, l'érythème, les changements inflammatoires. Les symptômes peuvent inclure des maux de gorge, des ulcérations douloureuses, une déglutition douloureuse ou difficile.","Indiquez «oui», si le patient présentait des symptômes de lésions oropharyngées muqueuses entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_pharyn,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Pharyngite,"1, oui | 0, non | 99, inconnu","Cela fait référence à la douleur dans la gorge, généralement en présence d'une inflammation de la gorge (pharynx).","Indiquez «oui», si le patient a un diagnostic de pharyngite entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_oropharles,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Lésion ulcérée oro-pharyngée (active),"1, oui | 0, non | 99, inconnu",Cela fait référence aux lésions muqueuses ulcérées actives dans la zone entre le palais mou et la partie supérieure de l'épiglotte.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_head,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,"Y a-t-il des lésions sur la tête, le visage ou le cou?","1, oui | 0, non | 99, inconnu","Cela fait référence à la présence de lésions cutanées impliquant la tête, le visage ou le cou.","Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_headt,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,"Type de lésions de la tête, du visage ou du cou","1, vésicule | 2, Pustule | 3, Lésions ulcérées | 4, Lésions nécrosantes | 5, Fungating Lésions | 6, Lésions hémorragiques | 88, autre","Cela fait référence au type de lésions cutanées impliquant la tête, le visage ou le cou. La vésicule fait référence à la lésion surélevée et remplie de liquide clair. Pustule fait référence à la lésion surélevée et déposée auprès de PUS, un liquide opaque. La lésion ulcérée fait référence à une lésion avec une rupture dans la peau. La lésion nécrosante se réfère à une lésion avec un tissu nécrotique (mort). La lésion de fongation fait référence à une lésion des tissus sous-jacents qui traversent la surface de la peau.","Sélectionnez l'option la plus appropriée qui représente le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_heado,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,"Spécifiez d'autres types de lésions de la tête, du visage ou du cou",,"Cela fait référence au type de lésions cutanées impliquant la tête, le visage ou le cou.","Si «autre». Écrivez le type de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_headnum,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,"Nombre de lésions de la tête, du visage ou du cou",,"Cela fait référence au nombre de lésions cutanées impliquant la tête, le visage ou le cou.","Écrivez le nombre de lésions impliquant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,
lesion_ocular,tous les jours,Évaluation de la peau et de la muqueuse: enregistrez les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,Y a-t-il des lésions oculaires dans l'orbite?,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence de lésions oculaires.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,
